ID,Name,Variable,Method,Class,Package,File,File Name
AP1,ExcessiveInterLanguageCommunicationDetectio,,msat_objective_iterator_next,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP2,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_neg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP3,ExcessiveInterLanguageCommunicationDetectio,,msat_make_int_modular_congruence,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP4,ExcessiveInterLanguageCommunicationDetectio,,msat_is_fp_roundingmode_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP5,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_xor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP6,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_times,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP7,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_srem,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP8,ExcessiveInterLanguageCommunicationDetectio,,msat_get_rational_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP9,ExcessiveInterLanguageCommunicationDetectio,,msat_get_integer_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP10,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_ult,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP11,ExcessiveInterLanguageCommunicationDetectio,,msat_make_fp_plus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP12,ExcessiveInterLanguageCommunicationDetectio,,msat_make_fp_roundingmode_minus_inf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP13,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_sdiv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP14,ExcessiveInterLanguageCommunicationDetectio,,msat_term_get_decl,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP15,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_plus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP16,ExcessiveInterLanguageCommunicationDetectio,,msat_make_fp_roundingmode_zero,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP17,ExcessiveInterLanguageCommunicationDetectio,,msat_term_get_arg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP18,ExcessiveInterLanguageCommunicationDetectio,,msat_term_get_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP19,ExcessiveInterLanguageCommunicationDetectio,,msat_make_not,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
AP20,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_lshr,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/java-smt-1.0.1/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java
